      # Columns are: wavelength (microns), kappa ext (cm^2 g^-1),   kappa abs (cm^2 g^-1), kappa sca (cm^2 g^-1), albedo
 # Note that the opacities are per gram of gas
   1.7100E+02   9.9390E-02   9.9390E-02   1.0680E-07   1.0746E-06
   1.8275E+02   8.6868E-02   8.6868E-02   8.1839E-08   9.4211E-07
   1.9531E+02   7.5906E-02   7.5906E-02   6.2714E-08   8.2621E-07
   2.0873E+02   6.6306E-02   6.6306E-02   4.8065E-08   7.2489E-07
   2.2308E+02   5.7978E-02   5.7978E-02   3.6840E-08   6.3542E-07
   2.3841E+02   5.0687E-02   5.0687E-02   2.8232E-08   5.5700E-07
   2.5479E+02   4.4325E-02   4.4325E-02   2.1638E-08   4.8816E-07
   2.7230E+02   3.8759E-02   3.8759E-02   1.6585E-08   4.2790E-07
   2.9102E+02   3.3898E-02   3.3898E-02   1.2710E-08   3.7495E-07
   3.1102E+02   2.9662E-02   2.9662E-02   9.7414E-09   3.2841E-07
   3.3239E+02   2.5946E-02   2.5946E-02   7.4664E-09   2.8776E-07
   3.5523E+02   2.2707E-02   2.2707E-02   5.7230E-09   2.5203E-07
   3.7965E+02   1.9866E-02   1.9866E-02   4.3867E-09   2.2082E-07
   4.0574E+02   1.7389E-02   1.7389E-02   3.3619E-09   1.9334E-07
   4.3362E+02   1.5214E-02   1.5214E-02   2.5772E-09   1.6939E-07
   4.6342E+02   1.3320E-02   1.3320E-02   1.9751E-09   1.4828E-07
   4.9527E+02   1.1652E-02   1.1652E-02   1.5142E-09   1.2996E-07
   5.2931E+02   1.0205E-02   1.0205E-02   1.1605E-09   1.1372E-07
   5.6569E+02   8.9323E-03   8.9323E-03   8.8959E-10   9.9592E-08
   6.0456E+02   7.8176E-03   7.8176E-03   6.8192E-10   8.7229E-08
   6.4611E+02   6.8447E-03   6.8447E-03   5.2267E-10   7.6362E-08
   6.9052E+02   5.9923E-03   5.9923E-03   4.0061E-10   6.6854E-08
   7.3797E+02   5.2464E-03   5.2464E-03   3.0706E-10   5.8528E-08
   7.8869E+02   4.5932E-03   4.5932E-03   2.3536E-10   5.1241E-08
   8.4289E+02   4.0185E-03   4.0185E-03   1.8045E-10   4.4906E-08
   9.0082E+02   3.5188E-03   3.5188E-03   1.3832E-10   3.9309E-08
   9.6273E+02   3.0809E-03   3.0809E-03   1.0602E-10   3.4413E-08
   1.0289E+03   2.6959E-03   2.6959E-03   8.1268E-11   3.0145E-08
   1.0996E+03   2.3581E-03   2.3581E-03   6.2293E-11   2.6416E-08
   1.1752E+03   2.0627E-03   2.0627E-03   4.7749E-11   2.3149E-08
   1.2559E+03   1.8042E-03   1.8042E-03   3.6600E-11   2.0286E-08
   1.3423E+03   1.5782E-03   1.5782E-03   2.8055E-11   1.7777E-08
   1.4345E+03   1.3804E-03   1.3804E-03   2.1505E-11   1.5578E-08
   1.5331E+03   1.2075E-03   1.2075E-03   1.6484E-11   1.3652E-08
   1.6384E+03   1.0562E-03   1.0562E-03   1.2636E-11   1.1964E-08
   1.7510E+03   9.2384E-04   9.2384E-04   9.6856E-12   1.0484E-08
   1.8714E+03   8.0807E-04   8.0807E-04   7.4243E-12   9.1877E-09
   2.0000E+03   7.0682E-04   7.0682E-04   5.6910E-12   8.0516E-09
